"","unique_genes","Entrez","Ensembl","Symbols"
"689105",1.03453417658766,"689105","ENSRNOG00000069330","Ackr1"
"25317",1.03197404106664,"25317","ENSRNOG00000013867","Fgf1"
"286924",1.03123564152465,"286924","ENSRNOG00000005268","Gnat3"
"64157",1.03008994062611,"64157","ENSRNOG00000014613","Ddah1"
"315920",1.02913727784602,"315920","ENSRNOG00000054219","Vsig1"
"499099",1.02516717131087,"499099","ENSRNOG00000022669","Cd177"
"362332",1.02229805759265,"362332","ENSRNOG00000007281","Flnc"
"64637",1.02163787940232,"64637","ENSRNOG00000060448","Hand2"
"252931",1.02104258536294,"252931","ENSRNOG00000000969","Cyp3a18"
"500686",1.02065375320488,"500686","ENSRNOG00000033973","Ccdc177"
"81743",1.01965482936653,"81743","ENSRNOG00000019560","Pde2a"
"499486",1.01868253041354,"499486","ENSRNOG00000026944","Gpr150"
"685128",1.01867780310902,"685128","ENSRNOG00000037782","Gkn3"
"58962",1.01866094423436,"58962","ENSRNOG00000006583","Hpgds"
"360583",1.01591756988047,"360583","ENSRNOG00000027891","Dhrs11"
"502338",1.01575001577238,"502338","ENSRNOG00000037156","Mrgprb2"
"25668",1.01554551360544,"25668","ENSRNOG00000003069","Cd38"
"680020",1.01436533416872,"680020","ENSRNOG00000020073","Pcdhb8"
"287610",1.01228108990364,"287610","ENSRNOG00000008422","Lpo"
"25122",1.01069846715866,"25122","ENSRNOG00000019368","Scnn1a"
"84400",1.00612641717161,"84400","ENSRNOG00000003120","Prelp"
"29260",1.00608936141736,"29260","ENSRNOG00000010522","Tlr4"
"170583",1.00546568646791,"170583","ENSRNOG00000066556","Fgf23"
"288743",1.00545909284984,"288743","ENSRNOG00000000708","Sgsm1"
"246271",1.00504106008026,"246271","ENSRNOG00000017856","Fev"
"83817",1.0046791030898,"83817","ENSRNOG00000050841","Ache"
"302999",1.00087921744797,"302999","ENSRNOG00000020212","Prr35"
"24483",0.998624827442023,"24483","ENSRNOG00000020369","Igf2"
"680931",0.996010522913445,"680931","ENSRNOG00000030155","Bmp8a"
"498999",0.994460494719655,"498999","ENSRNOG00000014721","Ahrr"
"116724",0.993849264026961,"116724","ENSRNOG00000016724","Epb41l3"
"432363",0.99233560590495,"432363","ENSRNOG00000022711","Slco4c1"
"293538",0.991951379075893,"293538","ENSRNOG00000020638","Hmx2"
"312793",0.991093718268832,"312793","ENSRNOG00000008518","Gsg1"
"360958",0.989266555184649,"360958","ENSRNOG00000007882","Ablim2"
"366270",0.987644229382843,"366270","ENSRNOG00000007477","Edn3"
"690606",0.98642723706569,"690606","ENSRNOG00000028526","Mansc1"
"290638",0.986421552893209,"290638","ENSRNOG00000018764","B3gnt3"
"302554",0.984781185130986,"302554","ENSRNOG00000039571","Glod5"
"24679",0.981381239244973,"24679","ENSRNOG00000009079","Prkar2b"
"304785",0.979196154209511,"304785","ENSRNOG00000007591","Slc45a3"
"103693925",0.979071277379854,"103693925","ENSRNOG00000067022","Apela"
"502727",0.97483996673317,"502727","ENSRNOG00000005818","Elapor2"
"100909776",0.970220552283656,"100909776","ENSRNOG00000026594","Tmem61"
"252917",0.969206504148805,"252917","ENSRNOG00000009329","Nr1d1"
"24953",0.968227542701778,"24953","ENSRNOG00000036692","Gcgr"
"192152",0.967755099033985,"192152","ENSRNOG00000014617","Tgoln2"
"64473",0.966977212572968,"64473","ENSRNOG00000002378","Bpnt1"
"65036",0.966413932483128,"65036","ENSRNOG00000009826","Bche"
"300124",0.966404867605973,"300124","ENSRNOG00000029591","Pkdrej"
"120095908",0.963848655270249,"120095908","ENSRNOG00000068186","Muc3l1"
"305251",0.96353085139353,"305251","ENSRNOG00000002866","Rassf6"
"432358",0.961401287994398,"432358","ENSRNOG00000023601","Elavl4"
"293347",0.961041381534124,"293347","ENSRNOG00000069498","Gvinp1"
"287371",0.960784237332385,"287371","ENSRNOG00000021303","Drc3"
"309525",0.960650010976972,"309525","ENSRNOG00000021916","Slc16a12"
"24412",0.960454704424338,"24412","ENSRNOG00000021063","Grin2d"
"317379",0.958705255921539,"317379","ENSRNOG00000010092","Magix"
"306198",0.957684457401412,"306198","ENSRNOG00000014075","Clybl"
"24655",0.95744979822301,"24655","ENSRNOG00000032238","Plcd1"
"298366",0.955312744683345,"298366","ENSRNOG00000047573","Ttc39a"
"83516",0.954177312958652,"83516","ENSRNOG00000004473","Ppargc1a"
"120098113",0.953116351583269,"120098113","ENSRNOG00000070011","Carmn"
"315644",0.951067753515337,"315644","ENSRNOG00000038746","Bco2"
